Unnamed: 0,chr1,start1,end1,chr2,start2,end2,status,ctrl_signal,rbp1_signal,log2FC,log2FC_clipped,condition,distance,loop_id,comp_switch_A1,comp_switch_A2,loop_class,source,CTCF_signal,H3K27me3_signal,H3K4me3_signal,rad21_signal,GC_mean,GC_diff,E1_anchor1_ctrl,E1_anchor1_rbp1,E1_anchor2_ctrl,E1_anchor2_rbp1,delta_E1_anchor1,delta_E1_anchor2,loop_chr,loop_start,loop_end,gene_id
20684,chr11,119472500,119477500,chr11,120112500,120117500,gained,0.0067859554848931,0.0084471917657213,0.3159198368854666,0.3159198368854666,Mutant loop,640000,20684,stable,stable,inter-TAD,rbp1,11.126565,1.5067346,0.188543,0.049612835,0.5454000000000001,0.0292,0.2739525076133421,0.2398158572124028,-0.1361598943541468,-0.0902240484472452,-0.0341366504009393,0.0459358459069016,chr11,119472500,120117500,"ENST00000264025.8,ENST00000340882.2,ENST00000341398.6,ENST00000524429.2,ENST00000524510.1,ENST00000531468.2,ENST00000532197.1"
20685,chr11,119672500,119677500,chr11,120102500,120107500,gained,0.0087429409389381,0.0187447109624053,1.1002930215579136,1.1002930215579136,Mutant loop,430000,20685,stable,stable,inter-TAD,rbp1,0.58732575,0.28251255,0.188543,0.0257932,0.5311,0.0318,0.2739525076133421,0.2398158572124028,-0.2647297354125481,-0.198727403239199,-0.0341366504009393,0.066002332173349,chr11,119672500,120107500,"ENST00000264025.8,ENST00000340882.2,ENST00000341398.6,ENST00000524429.2,ENST00000524510.1,ENST00000531468.2,ENST00000532197.1"
20707,chr11,124410000,124415000,chr11,124865000,124870000,gained,0.0041493975627384,0.004254620418695,0.0361285342438492,0.0361285342438492,Mutant loop,455000,20707,stable,stable,intra-TAD,rbp1,5.4164495,0.0,0.20570886,0.053480234,0.4743,0.1818,0.5618979889339024,0.5178133548404369,0.2930894204441813,0.3573494113484101,-0.0440846340934655,0.0642599909042287,chr11,124410000,124870000,"ENST00000263593.8,ENST00000436137.2,ENST00000525730.1,ENST00000533613.1,ENST00000545756.5,ENST00000618733.4"
20708,chr11,124652500,124657500,chr11,124862500,124867500,gained,0.018109346284648,0.0165134840619678,-0.1330899322100284,-0.1330899322100284,Mutant loop,210000,20708,stable,stable,intra-TAD,rbp1,3.0997758,0.09417095,0.20570886,0.041063022,0.498,0.1175999999999999,0.3786062083740539,0.3016519897273566,0.596672589915163,0.5873433584964524,-0.0769542186466973,-0.0093292314187106,chr11,124652500,124867500,"ENST00000263593.8,ENST00000436137.2,ENST00000525730.1,ENST00000533613.1,ENST00000545756.5,ENST00000618733.4"
20709,chr11,124662500,124667500,chr11,124762500,124767500,gained,0.0200972142289338,0.0207877652929869,0.0487391388738753,0.0487391388738753,Mutant loop,100000,20709,stable,stable,intra-TAD,rbp1,0.26103398,2.778043,0.19507667,0.025862493,0.4412,0.018,0.5069920549201266,0.4692460433817513,0.596672589915163,0.5873433584964524,-0.0377460115383752,-0.0093292314187106,chr11,124662500,124767500,"ENST00000263593.8,ENST00000436137.2,ENST00000525730.1,ENST00000533613.1,ENST00000545756.5,ENST00000618733.4"
20713,chr11,128032500,128037500,chr11,128662500,128667500,gained,0.0006673022108253,0.0031908722762707,2.257538673069678,2.257538673069678,Mutant loop,630000,20713,stable,stable,intra-TAD,rbp1,1.27254,0.0941709,0.33691818,0.026256017,0.432,0.0295999999999999,,,,,,,chr11,128032500,128667500,"ENST00000319397.7,ENST00000392668.8,ENST00000525404.5,ENST00000526145.6,ENST00000527676.2,ENST00000530924.2,ENST00000531611.5,ENST00000535549.5,ENST00000608978.1"
20714,chr11,128165000,128170000,chr11,128775000,128780000,gained,0.009756252950361,0.0101937666980326,0.0632881716799359,0.0632881716799359,Mutant loop,610000,20714,stable,stable,intra-TAD,rbp1,0.0,0.4708544,0.188543,0.025681935,0.44,0.0879999999999999,,,,,,,chr11,128165000,128780000,"ENST00000319397.7,ENST00000392668.8,ENST00000525404.5,ENST00000526145.6,ENST00000527676.2,ENST00000530924.2,ENST00000531611.5,ENST00000535549.5,ENST00000608978.1"
20716,chr11,128282500,128287500,chr11,128622500,128627500,gained,0.0124409501002955,0.015500688146786,0.3172355982353375,0.3172355982353375,Mutant loop,340000,20716,stable,stable,inter-TAD,rbp1,1.5662034,1.0241088,0.188543,0.032896932,0.4247,0.0665999999999999,,,,,,,chr11,128282500,128627500,"ENST00000319397.7,ENST00000392668.8,ENST00000525404.5,ENST00000526145.6,ENST00000527676.2,ENST00000530924.2,ENST00000531611.5,ENST00000535549.5,ENST00000608978.1"
20717,chr11,128292500,128297500,chr11,128822500,128827500,gained,0.0061799734120609,0.0050880274432234,-0.2804941791860114,-0.2804941791860114,Mutant loop,530000,20717,stable,stable,intra-TAD,rbp1,1.0441345,0.5414827,0.2112982,0.031159282,0.5025999999999999,0.1103999999999999,,,,,,,chr11,128292500,128827500,"ENST00000319397.7,ENST00000392668.8,ENST00000525404.5,ENST00000526145.6,ENST00000527676.2,ENST00000530924.2,ENST00000531611.5,ENST00000535549.5,ENST00000608978.1"
20725,chr11,129772500,129777500,chr11,130122500,130127500,gained,0.0114138410421143,0.0122977865514055,0.1076142955783077,0.1076142955783077,Mutant loop,350000,20725,stable,stable,uncategorized,rbp1,1.0441357,0.18834181,0.188543,0.026857855,0.427,0.0615999999999999,0.613377527851606,0.5843572406274825,0.5607205466389406,0.5623272864598372,-0.0290202872241235,0.0016067398208966,chr11,129772500,130127500,"ENST00000263574.9,ENST00000278756.7,ENST00000338167.10,ENST00000345598.9,ENST00000461918.2,ENST00000525215.1,ENST00000526330.5,ENST00000527702.5,ENST00000528499.5,ENST00000529235.5,ENST00000529483.1,ENST00000529701.1,ENST00000530132.5,ENST00000532456.5,ENST00000533195.5,ENST00000533532.5,ENST00000533616.5,ENST00000533618.5,ENST00000533713.5,ENST00000534001.1,ENST00000534582.5,ENST00000534761.5,ENST00000650012.1"
20728,chr11,129920000,129925000,chr11,130135000,130140000,gained,0.0381245078696494,0.033978869160772,-0.1660808751724212,-0.1660808751724212,Mutant loop,215000,20728,stable,stable,intra-TAD,rbp1,0.5220679,0.094171,0.20137107,0.027572498,0.4472,0.0287999999999999,0.6851858571960566,0.6330277776991539,0.891770642664484,0.8126572854665514,-0.0521580794969027,-0.0791133571979326,chr11,129920000,130140000,"ENST00000263574.9,ENST00000278756.7,ENST00000338167.10,ENST00000345598.9,ENST00000461918.2,ENST00000525215.1,ENST00000526330.5,ENST00000527702.5,ENST00000528499.5,ENST00000529235.5,ENST00000529483.1,ENST00000529701.1,ENST00000530132.5,ENST00000532456.5,ENST00000533195.5,ENST00000533532.5,ENST00000533616.5,ENST00000533618.5,ENST00000533713.5,ENST00000533860.5,ENST00000534001.1,ENST00000534582.5,ENST00000534761.5,ENST00000650012.1"
20729,chr11,129990000,129995000,chr11,130125000,130130000,gained,0.0149543420142852,0.0142513965913706,-0.0694611280728721,-0.0694611280728721,Mutant loop,135000,20729,stable,stable,intra-TAD,rbp1,27.375927,1.8481045,0.2510507,0.04800912,0.4271,0.0065999999999999,0.7000419539840046,0.7416858852386216,0.6280824429212221,0.6007212506992426,0.0416439312546169,-0.0273611922219794,chr11,129990000,130130000,"ENST00000263574.9,ENST00000278756.7,ENST00000338167.10,ENST00000345598.9,ENST00000461918.2,ENST00000525215.1,ENST00000526330.5,ENST00000527702.5,ENST00000528499.5,ENST00000529235.5,ENST00000529483.1,ENST00000529701.1,ENST00000530132.5,ENST00000532456.5,ENST00000533195.5,ENST00000533532.5,ENST00000533616.5,ENST00000533618.5,ENST00000533713.5,ENST00000534001.1,ENST00000534582.5,ENST00000534761.5,ENST00000650012.1"
20730,chr11,130000000,130005000,chr11,130070000,130075000,gained,0.0219673089129734,0.021169761217721,-0.0533531477241256,-0.0533531477241256,Mutant loop,70000,20730,stable,stable,intra-TAD,rbp1,1.0441359,0.1883417,0.188543,0.02735474,0.4968,0.0764,0.6034978870993658,0.5959812794397235,0.6664836748590007,0.6172821880359216,-0.0075166076596423,-0.0492014868230791,chr11,130000000,130075000,"ENST00000263574.9,ENST00000278756.7,ENST00000338167.10,ENST00000345598.9,ENST00000526330.5,ENST00000527702.5,ENST00000528499.5,ENST00000529235.5,ENST00000529701.1,ENST00000530132.5,ENST00000532456.5,ENST00000533195.5,ENST00000533532.5,ENST00000533616.5,ENST00000533618.5,ENST00000533713.5,ENST00000534001.1,ENST00000534582.5,ENST00000534761.5,ENST00000650012.1"
20928,chr12,50812500,50817500,chr12,51342500,51347500,gained,0.0058051264825469,0.0071158998004469,0.2937186950591268,0.2937186950591268,Mutant loop,530000,20928,stable,stable,uncategorized,rbp1,2.2187874,0.37668365,0.30120894,0.026406456,0.4503,0.1001999999999999,-0.0556472736497664,-0.010061986357182,-0.0290014146042921,0.1563796342354853,0.0455852872925844,0.1853810488397775,chr12,50812500,51347500,"ENST00000332160.5,ENST00000547104.1,ENST00000548553.1,ENST00000550097.1,ENST00000550502.1,ENST00000695929.1"
20996,chr12,68042500,68047500,chr12,68302500,68307500,gained,0.0079247633296884,0.0054738622184491,-0.5338087289519611,-0.5338087289519611,Mutant loop,260000,20996,stable,stable,intra-TAD,rbp1,0.52206796,5.2147155,0.188543,0.024333794,0.3839,0.0614,0.5976479744912565,0.6265526227895568,0.8123475851789066,0.661666695027058,0.0289046482983003,-0.1506808901518486,chr12,68042500,68307500,"ENST00000303145.11,ENST00000411698.6,ENST00000536313.2,ENST00000539972.5,ENST00000540418.5,ENST00000682720.1"
21087,chr12,98560000,98565000,chr12,98655000,98660000,gained,0.0215903219062684,0.0231166747395961,0.0985491319126165,0.0985491319126165,Mutant loop,95000,21087,stable,stable,intra-TAD,rbp1,13.900052,1.7657049,0.18854299,0.053549685,0.4185999999999999,0.0044,0.2803075264929258,0.2744800930506528,0.3729526725508453,0.328979434235348,-0.005827433442273,-0.0439732383154972,chr12,98560000,98660000,ENST00000391141.1
21088,chr12,98562500,98567500,chr12,99002500,99007500,gained,0.0058135936496425,0.0079779952220702,0.4565960238739017,0.4565960238739017,Mutant loop,440000,21088,stable,stable,intra-TAD,rbp1,4.894384,1.3183932,0.26913255,0.026839497,0.4171,0.0282,0.2803075264929258,0.2744800930506528,-0.0420867952873444,-0.0265266460894853,-0.005827433442273,0.0155601491978591,chr12,98562500,99007500,ENST00000391141.1
21094,chr12,99810000,99815000,chr12,100550000,100555000,gained,0.0084068388459907,0.0069167225340974,-0.2814748342336505,-0.2814748342336505,Mutant loop,740000,21094,stable,stable,intra-TAD,rbp1,7.8962727,0.1883416,0.82870895,0.040776994,0.3536,0.08,0.7665304751088143,0.7749002239581978,0.7585041734229281,0.7897588544015953,0.0083697488493834,0.0312546809786672,chr12,99810000,100555000,"ENST00000323346.10,ENST00000392989.3,ENST00000547922.1,ENST00000552697.1"
21095,chr12,100350000,100355000,chr12,100555000,100560000,gained,0.0095486637221526,0.0111949583560061,0.2294784056115156,0.2294784056115156,Mutant loop,205000,21095,stable,stable,intra-TAD,rbp1,5.2859364,0.5532541,0.52679384,0.026942696,0.415,0.0392,0.0335136746624168,0.0787030217717358,-0.1422579168461836,-0.0932608797584588,0.0451893471093189,0.0489970370877248,chr12,100350000,100560000,"ENST00000323346.10,ENST00000392989.3,ENST00000547922.1,ENST00000552697.1"
21111,chr12,104195000,104200000,chr12,104680000,104685000,gained,0.0021441158013784,0.0063771320282079,1.5725249238742551,1.5725249238742551,Mutant loop,485000,21111,stable,stable,intra-TAD,rbp1,2.9040022,0.0,0.188543,0.034156706,0.4093,0.0877999999999999,0.6866780023981108,0.649383164121146,0.809080172364145,0.6825321991731569,-0.0372948382769647,-0.1265479731909881,chr12,104195000,104685000,"ENST00000303694.6,ENST00000546689.1,ENST00000547956.1,ENST00000549016.1,ENST00000549260.5"
21112,chr12,104195000,104200000,chr12,105050000,105055000,gained,0.0076473431963345,0.0074126070288929,-0.0449775900442709,-0.0449775900442709,Mutant loop,855000,21112,stable,stable,intra-TAD,rbp1,1.3377984,0.0,0.188543,0.024165433,0.3789,0.027,0.4146744017212422,0.4079544099464295,0.6864421379296275,0.6667320439011077,-0.0067199917748126,-0.0197100940285197,chr12,104195000,105055000,"ENST00000303694.6,ENST00000546689.1,ENST00000547956.1,ENST00000549016.1,ENST00000549260.5"
21115,chr12,104382500,104387500,chr12,104612500,104617500,gained,0.007537439479398,0.0065817403396084,-0.1956054022696811,-0.1956054022696811,Mutant loop,230000,21115,stable,stable,intra-TAD,rbp1,8.548856,0.68273914,0.22889832,0.046727344,0.4601,0.025,0.598685629198369,0.6656376589121261,0.6280824429212221,0.6007212506992426,0.0669520297137571,-0.0273611922219794,chr12,104382500,104617500,"ENST00000303694.6,ENST00000546689.1,ENST00000547956.1,ENST00000549016.1,ENST00000549260.5"
21116,chr12,104382500,104387500,chr12,105062500,105067500,gained,0.0098257244659856,0.0059126762385855,-0.7327525020792451,-0.7327525020792451,Mutant loop,680000,21116,stable,stable,intra-TAD,rbp1,1.011506,3.7550666,0.188543,0.0235135,0.4488,0.0024,0.59421154520413,0.590160275198501,0.6034978870993658,0.5959812794397235,-0.0040512700056289,-0.0075166076596423,chr12,104382500,105067500,"ENST00000303694.6,ENST00000546689.1,ENST00000547956.1,ENST00000549016.1,ENST00000549260.5"
21121,chr12,105415000,105420000,chr12,106285000,106290000,gained,0.0031814868709864,0.0051461112610244,0.6937814810190321,0.6937814810190321,Mutant loop,870000,21121,stable,stable,uncategorized,rbp1,2.8061142,0.4590832,0.19416621,0.031641115,0.4351,0.0346,0.6387974823513286,0.5903978038157833,0.5679432932951184,0.5627905924716569,-0.0483996785355452,-0.0051527008234615,chr12,105415000,106290000,"ENST00000378026.5,ENST00000552828.5,ENST00000553039.1"
21140,chr12,108562500,108567500,chr12,108802500,108807500,gained,0.0277900491693822,0.02309976212998,-0.2666903915724028,-0.2666903915724028,Mutant loop,240000,21140,stable,stable,inter-TAD,rbp1,3.0018892,0.09417085,0.20220071,0.030635215,0.4613,0.0266,-0.1938586509453892,-0.1201701171401848,-0.2836828073840624,-0.1940684911154245,0.0736885338052043,0.0896143162686378,chr12,108562500,108807500,"ENST00000228463.6,ENST00000550948.2"
21141,chr12,108562500,108567500,chr12,109082500,109087500,gained,0.0078151168685613,0.0055266083795412,-0.4998730621875244,-0.4998730621875244,Mutant loop,520000,21141,stable,stable,inter-TAD,rbp1,1.794608,0.80045295,,0.025202759,0.4573,0.0346,-0.1938586509453892,-0.1201701171401848,-0.222613475549415,-0.0775028013333794,0.0736885338052043,0.1451106742160356,chr12,108562500,109087500,"ENST00000228463.6,ENST00000550948.2"
21172,chr12,116710000,116715000,chr12,117120000,117125000,gained,0.0041144976039701,0.0078043177856146,0.9235562417670174,0.9235562417670174,Mutant loop,410000,21172,stable,stable,intra-TAD,rbp1,3.6218445,0.37668338,0.21275736,0.034231264,0.4709,0.0101999999999999,-0.3539018852669009,-0.4111602920216725,-0.1897130043335631,-0.0727289539773611,-0.0572584067547715,0.116984050356202,chr12,116710000,117125000,"ENST00000257575.9,ENST00000392549.7,ENST00000407967.7,ENST00000547718.5,ENST00000551251.1,ENST00000552920.1,ENST00000615278.1,ENST00000677328.1"
21242,chr13,29482500,29487500,chr13,29712500,29717500,gained,0.0084167675531131,0.0106684844330268,0.3420170612644898,0.3420170612644898,Mutant loop,230000,21242,stable,stable,uncategorized,rbp1,4.437575,0.0941708,0.188543,0.038373597,0.4634,0.014,0.6196229391741984,0.6666532967481791,0.6305007059728437,0.6115418626102346,0.0470303575739806,-0.0189588433626091,chr13,29482500,29717500,"ENST00000380752.10,ENST00000450494.1,ENST00000473577.1"
21243,chr13,29502500,29507500,chr13,29702500,29707500,gained,0.0235545167606888,0.0224825537458847,-0.0671978167388238,-0.0671978167388238,Mutant loop,200000,21243,stable,stable,inter-TAD,rbp1,13.149579,0.47085398,0.4498347,0.027604401,0.4959,0.0429999999999999,0.6360872265334173,0.6274629562111861,0.8392543386358986,0.7680086435754534,-0.0086242703222312,-0.0712456950604452,chr13,29502500,29707500,"ENST00000380752.10,ENST00000450494.1,ENST00000473577.1"
21680,chr14,92710000,92715000,chr14,92780000,92785000,gained,0.0584249532506784,0.0548323020922763,-0.0915586292670293,-0.0915586292670293,Mutant loop,70000,21680,stable,stable,intra-TAD,rbp1,2.57771,0.1883416,0.188543,0.036473252,0.4656,0.0628,0.506997323940111,0.4730737177083268,0.2791337723180359,0.3613679241010189,-0.0339236062317842,0.082234151782983,chr14,92710000,92785000,"ENST00000334869.9,ENST00000393218.6,ENST00000553371.1,ENST00000553802.5,ENST00000553918.1,ENST00000554080.5,ENST00000554189.5,ENST00000554397.5,ENST00000554919.5,ENST00000555169.1,ENST00000555699.5,ENST00000556097.5,ENST00000557034.1,ENST00000557315.1,ENST00000557434.5,ENST00000557609.5,ENST00000557694.1,ENST00000557725.5"
21765,chr15,40912500,40917500,chr15,41182500,41187500,gained,0.0361740731709457,0.0343315082131806,-0.0754228158751896,-0.0754228158751896,Mutant loop,270000,21765,stable,stable,intra-TAD,rbp1,3.75236,0.41199768,0.188543,0.031193107,0.4839,0.1293999999999999,0.5489046237209251,0.5407857350762298,0.5492536302100666,0.5806529461418807,-0.0081188886446952,0.0313993159318141,chr15,40912500,41187500,"ENST00000444189.7,ENST00000487220.1,ENST00000617768.5"
21893,chr15,73282500,73287500,chr15,73912500,73917500,gained,0.0066284477607933,0.0072649592447669,0.1322836427055644,0.1322836427055644,Mutant loop,630000,21893,stable,stable,uncategorized,rbp1,1.8272367,0.5179397,0.188543,0.024383906,0.4175999999999999,0.0079999999999999,0.3339393358466497,0.4006492679989513,0.4788078234625584,0.486107615006619,0.0667099321523015,0.0072997915440605,chr15,73282500,73917500,"ENST00000261908.11,ENST00000339362.9,ENST00000558886.1,ENST00000558964.5,ENST00000560262.5,ENST00000560328.1,ENST00000560808.1"
21894,chr15,73300000,73305000,chr15,73700000,73705000,gained,0.0105588275773357,0.0123946771139745,0.2312710383932497,0.2312710383932497,Mutant loop,400000,21894,stable,stable,uncategorized,rbp1,17.782932,0.4119975,0.4837555,0.024298415,0.5075000000000001,0.0877999999999999,0.8088649413862167,0.8675404206487521,0.4465244755147004,0.4559926039628205,0.0586754792625354,0.0094681284481201,chr15,73300000,73705000,"ENST00000261908.11,ENST00000339362.9,ENST00000558886.1,ENST00000558964.5,ENST00000560262.5,ENST00000560328.1,ENST00000560808.1"
21900,chr15,74375000,74380000,chr15,74440000,74445000,gained,0.0310276203348899,0.0315035510340452,0.0219614027152598,0.0219614027152598,Mutant loop,65000,21900,stable,stable,uncategorized,rbp1,6.493217,0.2354272,0.6679093,0.032131307,0.5086,0.004,0.1923982768389977,0.3061713335933393,0.4690274003367103,0.5257198502302444,0.1137730567543416,0.056692449893534,chr15,74375000,74445000,"ENST00000261918.9,ENST00000542748.6,ENST00000543145.6,ENST00000569617.1"
21901,chr15,74632500,74637500,chr15,74952500,74957500,gained,0.0159175498228953,0.0115752890356514,-0.4595700618359628,-0.4595700618359628,Mutant loop,320000,21901,stable,stable,inter-TAD,rbp1,1.3051692,0.8475383,0.188543,0.02436219,0.5388999999999999,0.0877999999999999,0.2064323730605328,0.2595690546020758,0.42007238500206,0.3620349773741962,0.053136681541543,-0.0580374076278638,chr15,74632500,74957500,"ENST00000315127.9,ENST00000426797.7,ENST00000562047.1,ENST00000562174.5,ENST00000562974.1,ENST00000563009.5,ENST00000563292.1,ENST00000565602.5,ENST00000566119.5,ENST00000566219.1,ENST00000566243.5,ENST00000566828.5,ENST00000567813.1,ENST00000568176.5,ENST00000569007.1,ENST00000569561.5,ENST00000569606.1,ENST00000570138.5,ENST00000647659.1"
21902,chr15,74635000,74640000,chr15,74765000,74770000,gained,0.0594822028881087,0.0563558179133188,-0.0778935225029392,-0.0778935225029392,Mutant loop,130000,21902,stable,stable,intra-TAD,rbp1,0.7831019,1.8363336,0.188543,0.024442678,0.4936,0.0315999999999999,0.4484964507492068,0.4536766081689179,0.360088857674272,0.332167191374233,0.0051801574197111,-0.027921666300039,chr15,74635000,74770000,"ENST00000315127.9,ENST00000426797.7,ENST00000562047.1,ENST00000562174.5,ENST00000562974.1,ENST00000563009.5,ENST00000563292.1,ENST00000565602.5,ENST00000566119.5,ENST00000566219.1,ENST00000566243.5,ENST00000566828.5,ENST00000567813.1,ENST00000568176.5,ENST00000569007.1,ENST00000569561.5,ENST00000569606.1,ENST00000570138.5,ENST00000647659.1"
