genebody_chr	genebody_start	genebody_end	gene_id_x	score	strand	anchor_chr	anchor_start	anchor_end	genebody_anchor	deg_class	Unnamed: 0	chr1	start1	end1	chr2	start2	end2	status	ctrl_signal	rbp1_signal	log2FC	log2FC_clipped	condition	distance	loop_id	comp_switch_A1	comp_switch_A2	loop_class	source	CTCF_signal	H3K27me3_signal	H3K4me3_signal	rad21_signal	GC_mean	GC_diff	E1_anchor1_ctrl	E1_anchor1_rbp1	E1_anchor2_ctrl	E1_anchor2_rbp1	delta_E1_anchor1	delta_E1_anchor2	anchor_side	distal_chr	distal_start	distal_end	gene_id_y	gene_symbol
chr17	77287390	77501096	ENST00000431235.6	0	+	chr17	77330000	77335000	1	upregulated_a1	2938	chr17	77330000	77335000	chr17	77495000	77500000	shared	0.0297516634637783	0.0324063196184847	0.1233048491741438	0.1233048491741438	shared	165000	2938	stable	stable	intra-TAD	ctrl	26.233902	0.6356536	0.25147048	0.044121463	0.5335	0.1213999999999999	0.8623467645130263	0.9690083240008972	0.978275681255153	0.8660605158872947	0.1066615594878709	-0.1122151653678582	left	chr17	77495000	77500000	ENST00000431235	SEPTIN9
chr17	77287448	77402700	ENST00000587237.1	0	+	chr17	77335000	77340000	1	upregulated_a1	10405	chr17	77335000	77340000	chr17	77420000	77425000	lost	0.0247298665873781	0.0175379712579387	-0.4957725860788126	-0.4957725860788126	Control loop	85000	10405	stable	stable	intra-TAD	ctrl	10.637133	0.2825126	0.26396024	0.03836795	0.4786	0.1883999999999999	0.9744276539782264	0.8852419443995975	0.8022419654403896	0.8734839941467321	-0.0891857095786288	0.0712420287063424	left	chr17	77420000	77425000	ENST00000587237	SEPTIN9
chr17	77287448	77402700	ENST00000587237.1	0	+	chr17	77330000	77335000	1	upregulated_a1	2938	chr17	77330000	77335000	chr17	77495000	77500000	shared	0.0297516634637783	0.0324063196184847	0.1233048491741438	0.1233048491741438	shared	165000	2938	stable	stable	intra-TAD	ctrl	26.233902	0.6356536	0.25147048	0.044121463	0.5335	0.1213999999999999	0.8623467645130263	0.9690083240008972	0.978275681255153	0.8660605158872947	0.1066615594878709	-0.1122151653678582	left	chr17	77495000	77500000	ENST00000587237	SEPTIN9
chr17	77319017	77501093	ENST00000329047.13	0	+	chr17	77335000	77340000	1	upregulated_a1	10405	chr17	77335000	77340000	chr17	77420000	77425000	lost	0.0247298665873781	0.0175379712579387	-0.4957725860788126	-0.4957725860788126	Control loop	85000	10405	stable	stable	intra-TAD	ctrl	10.637133	0.2825126	0.26396024	0.03836795	0.4786	0.1883999999999999	0.9744276539782264	0.8852419443995975	0.8022419654403896	0.8734839941467321	-0.0891857095786288	0.0712420287063424	left	chr17	77420000	77425000	ENST00000329047	SEPTIN9
chr17	77319017	77501093	ENST00000329047.13	0	+	chr17	77430000	77435000	1	upregulated_a1	29233	chr17	77430000	77435000	chr17	77495000	77500000	gained	0.0376469016399041	0.0403031041025221	0.0983598226700372	0.0983598226700372	Mutant loop	65000	29233	stable	stable	intra-TAD	rbp1	11.974923	0.24719866	0.206741	0.03947199	0.5825	0.0233999999999999	-1.0935519325572371	-1.1522798973468238	-0.3426721180457698	-0.3520000383994066	-0.0587279647895866	-0.0093279203536368	left	chr17	77495000	77500000	ENST00000329047	SEPTIN9
chr17	77319017	77501093	ENST00000329047.13	0	+	chr17	77330000	77335000	1	upregulated_a1	2938	chr17	77330000	77335000	chr17	77495000	77500000	shared	0.0297516634637783	0.0324063196184847	0.1233048491741438	0.1233048491741438	shared	165000	2938	stable	stable	intra-TAD	ctrl	26.233902	0.6356536	0.25147048	0.044121463	0.5335	0.1213999999999999	0.8623467645130263	0.9690083240008972	0.978275681255153	0.8660605158872947	0.1066615594878709	-0.1122151653678582	left	chr17	77495000	77500000	ENST00000329047	SEPTIN9
chr17	77319091	77489261	ENST00000588575.1	0	+	chr17	77335000	77340000	1	upregulated_a1	10405	chr17	77335000	77340000	chr17	77420000	77425000	lost	0.0247298665873781	0.0175379712579387	-0.4957725860788126	-0.4957725860788126	Control loop	85000	10405	stable	stable	intra-TAD	ctrl	10.637133	0.2825126	0.26396024	0.03836795	0.4786	0.1883999999999999	0.9744276539782264	0.8852419443995975	0.8022419654403896	0.8734839941467321	-0.0891857095786288	0.0712420287063424	left	chr17	77420000	77425000	ENST00000588575	SEPTIN9
chr17	77319091	77489261	ENST00000588575.1	0	+	chr17	77430000	77435000	1	upregulated_a1	29233	chr17	77430000	77435000	chr17	77495000	77500000	gained	0.0376469016399041	0.0403031041025221	0.0983598226700372	0.0983598226700372	Mutant loop	65000	29233	stable	stable	intra-TAD	rbp1	11.974923	0.24719866	0.206741	0.03947199	0.5825	0.0233999999999999	-1.0935519325572371	-1.1522798973468238	-0.3426721180457698	-0.3520000383994066	-0.0587279647895866	-0.0093279203536368	left	chr17	77495000	77500000	ENST00000588575	SEPTIN9
chr17	77319091	77489261	ENST00000588575.1	0	+	chr17	77330000	77335000	1	upregulated_a1	2938	chr17	77330000	77335000	chr17	77495000	77500000	shared	0.0297516634637783	0.0324063196184847	0.1233048491741438	0.1233048491741438	shared	165000	2938	stable	stable	intra-TAD	ctrl	26.233902	0.6356536	0.25147048	0.044121463	0.5335	0.1213999999999999	0.8623467645130263	0.9690083240008972	0.978275681255153	0.8660605158872947	0.1066615594878709	-0.1122151653678582	left	chr17	77495000	77500000	ENST00000588575	SEPTIN9
chr17	77319723	77492029	ENST00000590294.6	0	+	chr17	77335000	77340000	1	upregulated_a1	10405	chr17	77335000	77340000	chr17	77420000	77425000	lost	0.0247298665873781	0.0175379712579387	-0.4957725860788126	-0.4957725860788126	Control loop	85000	10405	stable	stable	intra-TAD	ctrl	10.637133	0.2825126	0.26396024	0.03836795	0.4786	0.1883999999999999	0.9744276539782264	0.8852419443995975	0.8022419654403896	0.8734839941467321	-0.0891857095786288	0.0712420287063424	left	chr17	77420000	77425000	ENST00000590294	SEPTIN9
chr17	77319723	77492029	ENST00000590294.6	0	+	chr17	77430000	77435000	1	upregulated_a1	29233	chr17	77430000	77435000	chr17	77495000	77500000	gained	0.0376469016399041	0.0403031041025221	0.0983598226700372	0.0983598226700372	Mutant loop	65000	29233	stable	stable	intra-TAD	rbp1	11.974923	0.24719866	0.206741	0.03947199	0.5825	0.0233999999999999	-1.0935519325572371	-1.1522798973468238	-0.3426721180457698	-0.3520000383994066	-0.0587279647895866	-0.0093279203536368	left	chr17	77495000	77500000	ENST00000590294	SEPTIN9
chr17	77319723	77492029	ENST00000590294.6	0	+	chr17	77330000	77335000	1	upregulated_a1	2938	chr17	77330000	77335000	chr17	77495000	77500000	shared	0.0297516634637783	0.0324063196184847	0.1233048491741438	0.1233048491741438	shared	165000	2938	stable	stable	intra-TAD	ctrl	26.233902	0.6356536	0.25147048	0.044121463	0.5335	0.1213999999999999	0.8623467645130263	0.9690083240008972	0.978275681255153	0.8660605158872947	0.1066615594878709	-0.1122151653678582	left	chr17	77495000	77500000	ENST00000590294	SEPTIN9
chr17	77319812	77402915	ENST00000591934.1	0	+	chr17	77335000	77340000	1	upregulated_a1	10405	chr17	77335000	77340000	chr17	77420000	77425000	lost	0.0247298665873781	0.0175379712579387	-0.4957725860788126	-0.4957725860788126	Control loop	85000	10405	stable	stable	intra-TAD	ctrl	10.637133	0.2825126	0.26396024	0.03836795	0.4786	0.1883999999999999	0.9744276539782264	0.8852419443995975	0.8022419654403896	0.8734839941467321	-0.0891857095786288	0.0712420287063424	left	chr17	77420000	77425000	ENST00000591934	SEPTIN9
chr17	77319812	77402915	ENST00000591934.1	0	+	chr17	77330000	77335000	1	upregulated_a1	2938	chr17	77330000	77335000	chr17	77495000	77500000	shared	0.0297516634637783	0.0324063196184847	0.1233048491741438	0.1233048491741438	shared	165000	2938	stable	stable	intra-TAD	ctrl	26.233902	0.6356536	0.25147048	0.044121463	0.5335	0.1213999999999999	0.8623467645130263	0.9690083240008972	0.978275681255153	0.8660605158872947	0.1066615594878709	-0.1122151653678582	left	chr17	77495000	77500000	ENST00000591934	SEPTIN9
chr17	77322109	77499158	ENST00000588690.6	0	+	chr17	77335000	77340000	1	upregulated_a1	10405	chr17	77335000	77340000	chr17	77420000	77425000	lost	0.0247298665873781	0.0175379712579387	-0.4957725860788126	-0.4957725860788126	Control loop	85000	10405	stable	stable	intra-TAD	ctrl	10.637133	0.2825126	0.26396024	0.03836795	0.4786	0.1883999999999999	0.9744276539782264	0.8852419443995975	0.8022419654403896	0.8734839941467321	-0.0891857095786288	0.0712420287063424	left	chr17	77420000	77425000	ENST00000588690	SEPTIN9
chr17	77322109	77499158	ENST00000588690.6	0	+	chr17	77430000	77435000	1	upregulated_a1	29233	chr17	77430000	77435000	chr17	77495000	77500000	gained	0.0376469016399041	0.0403031041025221	0.0983598226700372	0.0983598226700372	Mutant loop	65000	29233	stable	stable	intra-TAD	rbp1	11.974923	0.24719866	0.206741	0.03947199	0.5825	0.0233999999999999	-1.0935519325572371	-1.1522798973468238	-0.3426721180457698	-0.3520000383994066	-0.0587279647895866	-0.0093279203536368	left	chr17	77495000	77500000	ENST00000588690	SEPTIN9
chr17	77322109	77499158	ENST00000588690.6	0	+	chr17	77330000	77335000	1	upregulated_a1	2938	chr17	77330000	77335000	chr17	77495000	77500000	shared	0.0297516634637783	0.0324063196184847	0.1233048491741438	0.1233048491741438	shared	165000	2938	stable	stable	intra-TAD	ctrl	26.233902	0.6356536	0.25147048	0.044121463	0.5335	0.1213999999999999	0.8623467645130263	0.9690083240008972	0.978275681255153	0.8660605158872947	0.1066615594878709	-0.1122151653678582	left	chr17	77495000	77500000	ENST00000588690	SEPTIN9
chr17	77323205	77402955	ENST00000592098.1	0	+	chr17	77335000	77340000	1	upregulated_a1	10405	chr17	77335000	77340000	chr17	77420000	77425000	lost	0.0247298665873781	0.0175379712579387	-0.4957725860788126	-0.4957725860788126	Control loop	85000	10405	stable	stable	intra-TAD	ctrl	10.637133	0.2825126	0.26396024	0.03836795	0.4786	0.1883999999999999	0.9744276539782264	0.8852419443995975	0.8022419654403896	0.8734839941467321	-0.0891857095786288	0.0712420287063424	left	chr17	77420000	77425000	ENST00000592098	SEPTIN9
chr17	77323205	77402955	ENST00000592098.1	0	+	chr17	77330000	77335000	1	upregulated_a1	2938	chr17	77330000	77335000	chr17	77495000	77500000	shared	0.0297516634637783	0.0324063196184847	0.1233048491741438	0.1233048491741438	shared	165000	2938	stable	stable	intra-TAD	ctrl	26.233902	0.6356536	0.25147048	0.044121463	0.5335	0.1213999999999999	0.8623467645130263	0.9690083240008972	0.978275681255153	0.8660605158872947	0.1066615594878709	-0.1122151653678582	left	chr17	77495000	77500000	ENST00000592098	SEPTIN9
chr17	77372689	77501094	ENST00000423034.6	0	+	chr17	77430000	77435000	1	upregulated_a1	29233	chr17	77430000	77435000	chr17	77495000	77500000	gained	0.0376469016399041	0.0403031041025221	0.0983598226700372	0.0983598226700372	Mutant loop	65000	29233	stable	stable	intra-TAD	rbp1	11.974923	0.24719866	0.206741	0.03947199	0.5825	0.0233999999999999	-1.0935519325572371	-1.1522798973468238	-0.3426721180457698	-0.3520000383994066	-0.0587279647895866	-0.0093279203536368	left	chr17	77495000	77500000	ENST00000423034	SEPTIN9
chr17	77372836	77488037	ENST00000590059.5	0	+	chr17	77430000	77435000	1	upregulated_a1	29233	chr17	77430000	77435000	chr17	77495000	77500000	gained	0.0376469016399041	0.0403031041025221	0.0983598226700372	0.0983598226700372	Mutant loop	65000	29233	stable	stable	intra-TAD	rbp1	11.974923	0.24719866	0.206741	0.03947199	0.5825	0.0233999999999999	-1.0935519325572371	-1.1522798973468238	-0.3426721180457698	-0.3520000383994066	-0.0587279647895866	-0.0093279203536368	left	chr17	77495000	77500000	ENST00000590059	SEPTIN9
chr17	77375582	77501094	ENST00000427674.6	0	+	chr17	77430000	77435000	1	upregulated_a1	29233	chr17	77430000	77435000	chr17	77495000	77500000	gained	0.0376469016399041	0.0403031041025221	0.0983598226700372	0.0983598226700372	Mutant loop	65000	29233	stable	stable	intra-TAD	rbp1	11.974923	0.24719866	0.206741	0.03947199	0.5825	0.0233999999999999	-1.0935519325572371	-1.1522798973468238	-0.3426721180457698	-0.3520000383994066	-0.0587279647895866	-0.0093279203536368	left	chr17	77495000	77500000	ENST00000427674	SEPTIN9
chr17	77401600	77484628	ENST00000592420.1	0	+	chr17	77430000	77435000	1	upregulated_a1	29233	chr17	77430000	77435000	chr17	77495000	77500000	gained	0.0376469016399041	0.0403031041025221	0.0983598226700372	0.0983598226700372	Mutant loop	65000	29233	stable	stable	intra-TAD	rbp1	11.974923	0.24719866	0.206741	0.03947199	0.5825	0.0233999999999999	-1.0935519325572371	-1.1522798973468238	-0.3426721180457698	-0.3520000383994066	-0.0587279647895866	-0.0093279203536368	left	chr17	77495000	77500000	ENST00000592420	SEPTIN9
chr17	77404576	77499441	ENST00000585930.5	0	+	chr17	77430000	77435000	1	upregulated_a1	29233	chr17	77430000	77435000	chr17	77495000	77500000	gained	0.0376469016399041	0.0403031041025221	0.0983598226700372	0.0983598226700372	Mutant loop	65000	29233	stable	stable	intra-TAD	rbp1	11.974923	0.24719866	0.206741	0.03947199	0.5825	0.0233999999999999	-1.0935519325572371	-1.1522798973468238	-0.3426721180457698	-0.3520000383994066	-0.0587279647895866	-0.0093279203536368	left	chr17	77495000	77500000	ENST00000585930	SEPTIN9
chr17	77419301	77489326	ENST00000591020.5	0	+	chr17	77430000	77435000	1	upregulated_a1	29233	chr17	77430000	77435000	chr17	77495000	77500000	gained	0.0376469016399041	0.0403031041025221	0.0983598226700372	0.0983598226700372	Mutant loop	65000	29233	stable	stable	intra-TAD	rbp1	11.974923	0.24719866	0.206741	0.03947199	0.5825	0.0233999999999999	-1.0935519325572371	-1.1522798973468238	-0.3426721180457698	-0.3520000383994066	-0.0587279647895866	-0.0093279203536368	left	chr17	77495000	77500000	ENST00000591020	SEPTIN9
chr17	77426455	77488773	ENST00000586521.5	0	+	chr17	77430000	77435000	1	upregulated_a1	29233	chr17	77430000	77435000	chr17	77495000	77500000	gained	0.0376469016399041	0.0403031041025221	0.0983598226700372	0.0983598226700372	Mutant loop	65000	29233	stable	stable	intra-TAD	rbp1	11.974923	0.24719866	0.206741	0.03947199	0.5825	0.0233999999999999	-1.0935519325572371	-1.1522798973468238	-0.3426721180457698	-0.3520000383994066	-0.0587279647895866	-0.0093279203536368	left	chr17	77495000	77500000	ENST00000586521	SEPTIN9
chr17	80101032	80120369	ENST00000570803.6	0	+	chr17	80112500	80117500	1	upregulated_a1	22490	chr17	80112500	80117500	chr17	80232500	80237500	gained	0.0241098138812182	0.0200549758758748	-0.2656602831791584	-0.2656602831791584	Mutant loop	120000	22490	stable	stable	intra-TAD	rbp1	0.7831019	0.7062815	0.188543	0.024363235	0.4876	0.0428	-0.0580750641253487	-0.1204853438017339	0.0575982927300422	0.0713173726650002	-0.0624102796763852	0.0137190799349579	left	chr17	80232500	80237500	ENST00000570803	GAA
chr17	80101075	80120369	ENST00000577106.6	0	+	chr17	80112500	80117500	1	upregulated_a1	22490	chr17	80112500	80117500	chr17	80232500	80237500	gained	0.0241098138812182	0.0200549758758748	-0.2656602831791584	-0.2656602831791584	Mutant loop	120000	22490	stable	stable	intra-TAD	rbp1	0.7831019	0.7062815	0.188543	0.024363235	0.4876	0.0428	-0.0580750641253487	-0.1204853438017339	0.0575982927300422	0.0713173726650002	-0.0624102796763852	0.0137190799349579	left	chr17	80232500	80237500	ENST00000577106	GAA
chr17	80101080	80120381	ENST00000302262.8	0	+	chr17	80112500	80117500	1	upregulated_a1	22490	chr17	80112500	80117500	chr17	80232500	80237500	gained	0.0241098138812182	0.0200549758758748	-0.2656602831791584	-0.2656602831791584	Mutant loop	120000	22490	stable	stable	intra-TAD	rbp1	0.7831019	0.7062815	0.188543	0.024363235	0.4876	0.0428	-0.0580750641253487	-0.1204853438017339	0.0575982927300422	0.0713173726650002	-0.0624102796763852	0.0137190799349579	left	chr17	80232500	80237500	ENST00000302262	GAA
chr17	80101082	80120380	ENST00000572080.2	0	+	chr17	80112500	80117500	1	upregulated_a1	22490	chr17	80112500	80117500	chr17	80232500	80237500	gained	0.0241098138812182	0.0200549758758748	-0.2656602831791584	-0.2656602831791584	Mutant loop	120000	22490	stable	stable	intra-TAD	rbp1	0.7831019	0.7062815	0.188543	0.024363235	0.4876	0.0428	-0.0580750641253487	-0.1204853438017339	0.0575982927300422	0.0713173726650002	-0.0624102796763852	0.0137190799349579	left	chr17	80232500	80237500	ENST00000572080	GAA
chr17	80101093	80120377	ENST00000390015.7	0	+	chr17	80112500	80117500	1	upregulated_a1	22490	chr17	80112500	80117500	chr17	80232500	80237500	gained	0.0241098138812182	0.0200549758758748	-0.2656602831791584	-0.2656602831791584	Mutant loop	120000	22490	stable	stable	intra-TAD	rbp1	0.7831019	0.7062815	0.188543	0.024363235	0.4876	0.0428	-0.0580750641253487	-0.1204853438017339	0.0575982927300422	0.0713173726650002	-0.0624102796763852	0.0137190799349579	left	chr17	80232500	80237500	ENST00000390015	GAA
chr17	80111232	80113448	ENST00000572803.1	0	+	chr17	80112500	80117500	1	upregulated_a1	22490	chr17	80112500	80117500	chr17	80232500	80237500	gained	0.0241098138812182	0.0200549758758748	-0.2656602831791584	-0.2656602831791584	Mutant loop	120000	22490	stable	stable	intra-TAD	rbp1	0.7831019	0.7062815	0.188543	0.024363235	0.4876	0.0428	-0.0580750641253487	-0.1204853438017339	0.0575982927300422	0.0713173726650002	-0.0624102796763852	0.0137190799349579	left	chr17	80232500	80237500	ENST00000572803	GAA
chr17	80111883	80113771	ENST00000570716.1	0	+	chr17	80112500	80117500	1	upregulated_a1	22490	chr17	80112500	80117500	chr17	80232500	80237500	gained	0.0241098138812182	0.0200549758758748	-0.2656602831791584	-0.2656602831791584	Mutant loop	120000	22490	stable	stable	intra-TAD	rbp1	0.7831019	0.7062815	0.188543	0.024363235	0.4876	0.0428	-0.0580750641253487	-0.1204853438017339	0.0575982927300422	0.0713173726650002	-0.0624102796763852	0.0137190799349579	left	chr17	80232500	80237500	ENST00000570716	GAA
chr17	80116325	80119775	ENST00000573556.1	0	+	chr17	80112500	80117500	1	upregulated_a1	22490	chr17	80112500	80117500	chr17	80232500	80237500	gained	0.0241098138812182	0.0200549758758748	-0.2656602831791584	-0.2656602831791584	Mutant loop	120000	22490	stable	stable	intra-TAD	rbp1	0.7831019	0.7062815	0.188543	0.024363235	0.4876	0.0428	-0.0580750641253487	-0.1204853438017339	0.0575982927300422	0.0713173726650002	-0.0624102796763852	0.0137190799349579	left	chr17	80232500	80237500	ENST00000573556	GAA
chr17	40475327	40481375	ENST00000394072.7	0	-	chr17	40480000	40485000	1	upregulated_a1	29175	chr17	40480000	40485000	chr17	40525000	40530000	gained	0.0510455497797767	0.0511503728615652	0.0029595660842966	0.0029595660842966	Mutant loop	45000	29175	stable	stable	intra-TAD	rbp1	1.696721	2.5897005	0.188543	0.030241352	0.4788	0.1135999999999999	0.4450996354784413	0.4585608748831596	0.0851907706926694	0.1704382220390595	0.0134612394047183	0.0852474513463901	left	chr17	40525000	40530000	ENST00000394072	TNS4
chr17	40475333	40502123	ENST00000254051.11	0	-	chr17	40480000	40485000	1	upregulated_a1	29175	chr17	40480000	40485000	chr17	40525000	40530000	gained	0.0510455497797767	0.0511503728615652	0.0029595660842966	0.0029595660842966	Mutant loop	45000	29175	stable	stable	intra-TAD	rbp1	1.696721	2.5897005	0.188543	0.030241352	0.4788	0.1135999999999999	0.4450996354784413	0.4585608748831596	0.0851907706926694	0.1704382220390595	0.0134612394047183	0.0852474513463901	left	chr17	40525000	40530000	ENST00000254051	TNS4
chr17	40477731	40480512	ENST00000497303.1	0	-	chr17	40480000	40485000	1	upregulated_a1	29175	chr17	40480000	40485000	chr17	40525000	40530000	gained	0.0510455497797767	0.0511503728615652	0.0029595660842966	0.0029595660842966	Mutant loop	45000	29175	stable	stable	intra-TAD	rbp1	1.696721	2.5897005	0.188543	0.030241352	0.4788	0.1135999999999999	0.4450996354784413	0.4585608748831596	0.0851907706926694	0.1704382220390595	0.0134612394047183	0.0852474513463901	left	chr17	40525000	40530000	ENST00000497303	TNS4
chr17	43014106	43016813	ENST00000592388.1	0	-	chr17	43012500	43017500	1	upregulated_a1	10270	chr17	43012500	43017500	chr17	43122500	43127500	lost	0.0252232345846692	0.0181809557994837	-0.4723252501683569	-0.4723252501683569	Control loop	110000	10270	stable	stable	intra-TAD	ctrl	0.0	2.165932	0.188543	0.02493952	0.5327999999999999	0.0459999999999999	0.8899218227928898	0.919348470021912	0.7931174686745838	0.6935270451534434	0.0294266472290221	-0.0995904235211403	left	chr17	43122500	43127500	ENST00000592388	VAT1
