chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness	pvalue_added	Stripiness_added	O_Mean_added	O_Sum_added	O/E_Mean_added	O/E_Total_added
chr16	19910001	19930000	chr16	19910001	20345000	435000	20000	10.35344827586207	97.0%	0.089	0.8206410778647852	0.095	0.8206410778647852	10.35344827586207	3603	2.6098462474868196	3632.9059765016527
chr4	75280001	75300000	chr4	74870001	75300000	430000	20000	11.732558139534884	96.0%	0.043	0.8205177159350879	0.046	0.8205177159350879	11.732558139534884	4036	2.667402064362382	3670.3452405626376
chr6	13890001	13915000	chr6	13890001	14155000	265000	25000	17.324528301886794	95.0%	0.074	0.8200655576166316	0.077	0.8200655576166316	17.324528301886794	4591	1.9829410038373736	2627.39683008452
chr3	121985001	122020000	chr3	121700001	122020000	320000	35000	16.462053571428573	97.0%	0.064	0.8190341339313557	0.067	0.8190341339313557	16.462053571428573	7375	1.6405742587616154	5144.840875476426
chr4	159940001	159960000	chr4	159940001	160490000	550000	20000	9.604545454545455	95.0%	0.049	0.8177225761400599	0.052	0.8177225761400599	9.604545454545455	4226	2.503096858224839	4405.450470475716
chr19	50340001	50365000	chr19	50340001	50600000	260000	25000	16.253846153846155	96.0%	0.054	0.8159224326622004	0.0575	0.8159224326622004	16.253846153846155	4226	1.5676636457497808	2037.962739474715
chr3	107410001	107430000	chr3	107215001	107430000	215000	20000	20.33139534883721	98.0%	0.037	0.8099729555124282	0.039	0.8099729555124282	20.33139534883721	3497	1.9627049845965296	1350.3410294024125
chr18	3285001	3300000	chr18	3285001	3875000	590000	15000	9.33898305084746	95.0%	0.031	0.8081636188503282	0.0345	0.8081636188503282	9.338983050847459	3306	2.9292590507613703	3110.873111908575
chr6	105390001	105415000	chr6	105075001	105415000	340000	25000	14.952941176470588	96.0%	0.038	0.8046906762948183	0.0405	0.8046906762948183	14.952941176470588	5084	2.16378307169935	3678.4312218888954
chr12	27625001	27660000	chr12	27455001	27660000	205000	35000	21.062717770034844	98.0%	0.058	0.8034131890503929	0.062	0.8034131890503929	21.062717770034844	6045	1.82694689015964	3670.3363023307165
chr8	120970001	120990000	chr8	120970001	121650000	680000	20000	8.277573529411764	98.0%	0.0755	0.8007546775105979	0.077	0.8007546775105979	8.277573529411764	4503	2.593613773925994	5643.703572062963
chr15	84575001	84600000	chr15	84575001	85045000	470000	25000	9.576595744680851	95.0%	0.0775	0.8000439176566859	0.08449999999999999	0.8000439176566859	9.576595744680851	4501	2.3941622822120694	5626.281363198363
chr17	26590001	26620000	chr17	26590001	27215000	625000	30000	17.344827586206897	95.0%	0.051	0.7972791527122883	0.054	0.7972791527122883	16.096	12072	3.786697896108678	17040.14053248905
chr9	109505001	109530000	chr9	109180001	109530000	350000	25000	14.225714285714286	95.0%	0.0795	0.7970332429955149	0.08	0.7970332429955149	14.225714285714286	4979	1.8452031883351365	3229.105579586489
chr10	118555001	118575000	chr10	118555001	119030000	475000	20000	10.507894736842106	95.0%	0.068	0.7924028490887823	0.071	0.7924028490887823	10.507894736842106	3993	1.9449604831971672	2956.339934459694
chr4	112315001	112340000	chr4	112315001	112775000	460000	25000	11.291304347826088	95.0%	0.0955	0.7910905140129475	0.1025	0.7910905140129475	11.291304347826086	5194	1.9206607016702093	4417.519613841481
chr14	96095001	96115000	chr14	96095001	96435000	340000	20000	13.952205882352942	95.0%	0.0584999999999999	0.7878949374937908	0.0635	0.7878949374937908	13.952205882352942	3795	2.7064017473429476	2944.5651011091268
chr5	34440001	34470000	chr5	33865001	34470000	605000	30000	7.617079889807162	95.0%	0.099	0.7843200685063373	0.103	0.7843200685063373	7.6170798898071626	5530	1.727969855427432	7527.036690241895
chr13	47750001	47780000	chr13	46905001	47780000	875000	30000	5.6171428571428565	96.0%	0.062	0.7839052587640956	0.062	0.7839052587640956	5.617142857142857	5898	1.7944424973470183	11304.987733286216
chr8	17685001	17705000	chr8	17495001	17705000	210000	20000	22.214285714285715	96.0%	0.0385	0.7821565062652018	0.040999999999999995	0.7821565062652018	22.214285714285715	3732	1.7208116475781796	1156.3854271725368
chr14	51965001	51985000	chr14	51775001	51985000	210000	20000	21.553571428571427	95.0%	0.031	0.7799133955260698	0.0335	0.7799133955260698	21.553571428571427	3621	2.2241613573404204	1494.6364321327626
chr1	18900001	18920000	chr1	18900001	19245000	345000	20000	12.923913043478262	96.0%	0.068	0.7734024763255256	0.075	0.7734024763255256	12.923913043478262	3567	2.3089501509737294	2549.0809666749974
chr4	83265001	83285000	chr4	82600001	83285000	685000	20000	8.56021897810219	95.0%	0.051	0.7733551257246721	0.053	0.7733551257246721	8.56021897810219	4691	2.3144370708034563	5073.246059201176
chr8	140825001	140845000	chr8	140825001	141180000	355000	20000	14.57394366197183	97.0%	0.087	0.7700633962420064	0.087	0.7700633962420064	14.57394366197183	4139	2.2663790767374237	2574.606631173713
chr6	35730001	35750000	chr6	35505001	35750000	245000	20000	18.214285714285715	97.0%	0.058	0.7686343996751911	0.062	0.7686343996751911	18.214285714285715	3570	2.260228398570666	1772.0190644794022
chr19	8235001	8255000	chr19	7945001	8255000	310000	20000	12.32258064516129	96.0%	0.0579999999999999	0.7679555660731626	0.0595	0.7679555660731626	12.32258064516129	3056	1.9047669990507872	1889.528863058381
chr16	50015001	50035000	chr16	50015001	50385000	370000	20000	11.24662162162162	95.0%	0.049	0.7603954514036932	0.0505	0.7603954514036932	11.246621621621621	3329	2.4024510524951843	2844.502046154298
chr20	725001	750000	chr20	435001	750000	315000	25000	13.879365079365078	95.0%	0.064	0.7597865367079435	0.068	0.7597865367079435	13.87936507936508	4372	1.8854872928864066	2969.6424862960903
chr18	2925001	2960000	chr18	2925001	3185000	260000	35000	18.403846153846157	96.0%	0.086	0.7591841747301622	0.093	0.7591841747301622	18.403846153846153	6699	2.0788272526156546	5296.851839664688
chr7	78015001	78035000	chr7	78015001	78250000	235000	20000	18.77659574468085	96.0%	0.044	0.7564166663926614	0.046	0.7564166663926614	18.77659574468085	3530	2.0349290782698684	1530.2666668589409
chr11	14900001	14925000	chr11	14900001	15210000	310000	25000	14.203225806451613	96.0%	0.053	0.7560812202294397	0.058	0.7560812202294397	14.203225806451613	4403	1.8310092849097475	2838.0643916101085
chr4	173235001	173260000	chr4	173070001	173260000	190000	25000	25.57368421052632	95.0%	0.061	0.7536790393896942	0.0625	0.7536790393896942	25.573684210526316	4859	1.8355808565340364	1743.8018137073345
chr8	17320001	17340000	chr8	17320001	17625000	305000	20000	16.618852459016395	96.0%	0.086	0.7521876128589464	0.09	0.7521876128589464	16.618852459016395	4055	1.9583246653627857	1911.3248733940788
chr5	151730001	151750000	chr5	151265001	151750000	485000	20000	10.672680412371134	95.0%	0.062	0.7516999677344863	0.063	0.7516999677344863	10.672680412371134	4141	1.8060025451793698	2802.9159501183817
chr17	7855001	7875000	chr17	7855001	8055000	200000	20000	22.85625	96.0%	0.045	0.7499362791497485	0.049	0.7499362791497485	22.85625	3657	2.2924158371245347	1467.1461357597022
chr13	106515001	106535000	chr13	105520001	106535000	1015000	20000	5.479064039408867	95.0%	0.062	0.7486674590452325	0.064	0.7486674590452325	5.479064039408867	4449	3.388971639680178	11007.379885681217
chr10	79180001	79210000	chr10	78655001	79210000	555000	30000	8.034534534534535	96.0%	0.043	0.7479963348979187	0.044	0.7479963348979187	8.034534534534535	5351	1.6210309555363605	6477.639698323296
chr1	103560001	103585000	chr1	103330001	103585000	255000	25000	19.988235294117647	96.0%	0.047	0.7473381180399525	0.049	0.7473381180399525	19.988235294117647	5097	1.1995313523042854	1529.402474187964
chr8	121250001	121270000	chr8	121250001	121760000	510000	20000	10.237745098039216	95.0%	0.0965	0.7455935391701242	0.101	0.7455935391701242	10.237745098039216	4177	2.158973444312739	3523.4446611183903
chr9	128840001	128860000	chr9	128840001	129030000	190000	20000	22.335526315789476	97.0%	0.0565	0.7445324886535889	0.0605	0.7445324886535889	22.335526315789473	3395	1.6980130504825641	1032.391934693399
chr5	136055001	136070000	chr5	135910001	136070000	160000	15000	27.447916666666668	98.0%	0.0325	0.7423834857156094	0.035	0.7423834857156094	27.447916666666668	2635	2.410218609720038	694.1429595993709
chr20	17500001	17530000	chr20	17500001	17955000	455000	30000	10.732600732600732	95.0%	0.075	0.73992481197977	0.08	0.73992481197977	10.732600732600732	5860	2.149793719319417	7042.72422449041
chr9	33730001	33750000	chr9	33730001	33940000	210000	20000	20.607142857142858	96.0%	0.054	0.7382897664704603	0.057999999999999996	0.7382897664704603	20.607142857142858	3462	1.8550820974529991	1246.6151694884154
chr2	30195001	30215000	chr2	30195001	30660000	465000	20000	10.46236559139785	96.0%	0.039	0.7379606682843111	0.043	0.7379606682843111	10.46236559139785	3892	1.8956826858856275	2820.775836597814
chr12	14505001	14525000	chr12	14505001	14715000	210000	20000	21.48809523809524	97.0%	0.0404999999999999	0.7371835694566468	0.045	0.7371835694566468	21.488095238095237	3610	1.7486143243529975	1175.0688259652143
chr8	101610001	101635000	chr8	101365001	101635000	270000	25000	17.88888888888889	95.0%	0.0685	0.7363054085837493	0.071	0.7363054085837493	17.88888888888889	4830	1.6285342528077578	2198.521241290473
chr12	1630001	1650000	chr12	1630001	1960000	330000	20000	14.181818181818182	95.0%	0.0515	0.7326223362620573	0.0545	0.7326223362620573	14.181818181818182	3744	1.977006336041507	2087.7186908598314
chr4	153130001	153150000	chr4	153130001	153660000	530000	20000	10.091981132075473	96.0%	0.055	0.7307378512313668	0.057	0.7307378512313668	10.091981132075471	4279	2.207596440097752	3744.0835624057877
chr6	109700001	109720000	chr6	109700001	110025000	325000	20000	13.81153846153846	95.0%	0.035	0.7293449512152017	0.039	0.7293449512152017	13.811538461538461	3591	1.9351763075118955	2012.5833598123713
chr15	39555001	39580000	chr15	39045001	39580000	535000	25000	10.4803738317757	95.0%	0.038	0.7283031541062283	0.041	0.7283031541062283	10.480373831775701	5607	3.3247394249452986	8893.677961728674
chr2	127190001	127210000	chr2	127190001	127495000	305000	20000	14.790983606557376	97.0%	0.047	0.7271555319961084	0.049	0.7271555319961084	14.790983606557377	3609	1.7299453544550591	1688.4266659481377
chr3	54410001	54435000	chr3	54410001	54905000	495000	25000	9.258585858585858	96.0%	0.06	0.7264218984064258	0.064	0.7264218984064258	9.258585858585858	4583	1.5093650959637352	3735.678612510245
chr13	113375001	113395000	chr13	112935001	113395000	460000	20000	9.793478260869565	95.0%	0.055	0.7246941445738502	0.056499999999999995	0.7246941445738502	9.793478260869565	3604	1.7072811675658135	2513.1178786568776
chr2	27275001	27305000	chr2	26965001	27305000	340000	30000	15.169117647058824	96.0%	0.0555	0.7221267602309482	0.058	0.7221267602309482	15.169117647058824	6189	1.5005533393695913	3673.35457477676
chr12	13265001	13285000	chr12	13265001	14010000	745000	20000	8.518456375838927	95.0%	0.061	0.7219039728529516	0.063	0.7219039728529516	8.518456375838927	5077	3.701360166721625	8824.042637464354
chr12	70720001	70750000	chr12	70720001	71465000	745000	30000	7.307606263982103	95.0%	0.058	0.7215497847520105	0.059	0.7215497847520105	7.307606263982103	6533	2.0134819502772388	10800.317181287108
chr13	95370001	95390000	chr13	95230001	95390000	160000	20000	26.015625	96.0%	0.038	0.7209396746936503	0.040999999999999995	0.7209396746936503	26.015625	3330	1.8219160239939889	932.8210042849223
chr16	66850001	66875000	chr16	66590001	66875000	285000	25000	15.287719298245614	96.0%	0.096	0.7204866406823183	0.102	0.7204866406823183	15.287719298245614	4357	2.045279832832054	2914.523761785677
chr1	204110001	204135000	chr1	203885001	204135000	250000	25000	17.584	95.0%	0.0585	0.7196804866889959	0.062	0.7196804866889959	17.584	4396	1.8121595586542032	2265.199448317754
chr2	227370001	227390000	chr2	227125001	227390000	265000	20000	22.38679245283019	95.0%	0.07	0.7194008821972465	0.074	0.7194008821972465	22.38679245283019	4746	1.3004383253666152	1102.7716999108898
chr12	85465001	85485000	chr12	85465001	85900000	435000	20000	12.07183908045977	96.0%	0.051	0.7187410043428405	0.054	0.7187410043428405	12.07183908045977	4201	2.741722078067567	3816.477132670053
chr1	168065001	168085000	chr1	167705001	168085000	380000	20000	13.532894736842104	95.0%	0.0665	0.716211924277876	0.0695	0.716211924277876	13.532894736842104	4114	1.8986098088348158	2308.709527543136
chr1	12100001	12125000	chr1	12100001	12310000	210000	25000	19.704761904761902	95.0%	0.0245	0.7132003699946085	0.025500000000000002	0.7132003699946085	19.704761904761906	4138	1.7422760052057047	1829.3898054659899
chr8	123820001	123840000	chr8	123820001	124040000	220000	20000	22.738636363636363	97.0%	0.032	0.7127826560730463	0.036000000000000004	0.7127826560730463	22.738636363636363	4002	2.233415289570255	1572.3243638574595
chr10	118235001	118255000	chr10	117520001	118255000	735000	20000	7.285714285714286	95.0%	0.062	0.7113691073664252	0.064	0.7113691073664252	7.285714285714286	4284	2.6103985398863734	6139.65736581275
chr12	49500001	49525000	chr12	49275001	49525000	250000	25000	19.332	95.0%	0.086	0.7111453881054941	0.088	0.7111453881054941	19.332	4833	2.1764454313966057	2720.556789245757
chr7	65590001	65615000	chr7	65235001	65615000	380000	25000	8.073684210526316	95.0%	0.096	0.7091554630957837	0.1	0.7091554630957837	8.073684210526316	3068	0.701097839139853	1332.0858943657208
chr15	63390001	63410000	chr15	62745001	63410000	665000	20000	7.733082706766917	95.0%	0.06	0.7083827166991705	0.062	0.7083827166991705	7.7330827067669174	4114	2.316090276135565	4928.640107616482
chr14	36360001	36385000	chr14	36080001	36385000	305000	25000	15.02622950819672	95.0%	0.067	0.707783942564022	0.073	0.707783942564022	15.026229508196721	4583	2.2719881063376985	3464.7818621649903
chr11	67845001	67865000	chr11	67845001	67995000	150000	20000	21.0	98.0%	0.031	0.7071664681189017	0.034	0.7071664681189017	21.0	2520	1.3324978114543973	639.5989494981106
chr11	129375001	129395000	chr11	129375001	129700000	325000	20000	15.642307692307693	96.0%	0.05	0.7047198158253208	0.054	0.7047198158253208	15.642307692307693	4067	2.302479969256948	2394.579168027226
chr4	155930001	155955000	chr4	155400001	155955000	555000	25000	9.36936936936937	95.0%	0.074	0.7017267066154864	0.078	0.7017267066154864	9.36936936936937	5200	1.8742700379362167	5201.0993552730015
chr3	45825001	45845000	chr3	45670001	45845000	175000	20000	26.392857142857142	97.0%	0.033	0.6996240096214243	0.037	0.6996240096214243	26.392857142857142	3695	1.9486133384038555	1091.223469506159
chr6	110515001	110535000	chr6	110515001	111055000	540000	20000	9.82175925925926	95.0%	0.0695	0.696993132340901	0.0735	0.696993132340901	9.82175925925926	4243	2.3247275119958375	4017.129140728807
chr4	111635001	111660000	chr4	111635001	112055000	420000	25000	12.257831325301204	95.0%	0.072	0.696223757788801	0.078	0.696223757788801	12.111904761904762	5087	2.2483582865752236	4721.5524018079695
chr3	38505001	38530000	chr3	38505001	39035000	530000	25000	9.80188679245283	95.0%	0.0725	0.6954341794628001	0.076	0.6954341794628001	9.80188679245283	5195	1.6405122968113492	4347.357586550075
chr5	139750001	139775000	chr5	139425001	139775000	350000	25000	12.751428571428573	96.0%	0.078	0.6945584684161022	0.0815	0.6945584684161022	12.751428571428571	4463	1.3286291110659767	2325.1009443654593
chr1	100910001	100935000	chr1	100910001	101305000	395000	25000	11.80253164556962	95.0%	0.095	0.6942963983318476	0.101	0.6942963983318476	11.802531645569621	4662	2.345015209690267	4631.405039138277
chr6	16950001	16975000	chr6	16280001	16975000	695000	25000	7.739568345323741	96.0%	0.098	0.6931064543464465	0.101	0.6931064543464465	7.739568345323741	5379	2.0376533157995107	7080.8452724033
chr17	16985001	17005000	chr17	16985001	17340000	355000	20000	11.348591549295774	95.0%	0.038	0.6912648106177725	0.04	0.6912648106177725	11.348591549295774	3223	1.9785016629530792	2247.577889114698
chr2	75395001	75415000	chr2	75050001	75415000	365000	20000	12.986301369863014	96.0%	0.089	0.6901939154951324	0.09	0.6901939154951324	12.986301369863014	3792	1.99236913162635	2327.087145739577
chr2	17650001	17675000	chr2	17150001	17675000	525000	25000	10.493333333333334	95.0%	0.064	0.6884932671636528	0.064	0.6884932671636528	10.493333333333334	5509	1.8608512879554893	4884.734630883159
chr12	47290001	47320000	chr12	47045001	47320000	275000	30000	18.06969696969697	95.0%	0.051	0.6866735541693352	0.055	0.6866735541693352	18.06969696969697	5963	2.215685324735019	4387.056942975338
chr11	107885001	107905000	chr11	107730001	107905000	175000	20000	23.485714285714284	98.0%	0.044	0.684669412767759	0.046	0.684669412767759	23.485714285714284	3288	1.6022687061041128	897.2704754183031
chr9	111755001	111775000	chr9	111755001	112010000	255000	20000	16.21078431372549	97.0%	0.044	0.6818251416705279	0.05	0.6818251416705279	16.21078431372549	3307	2.233030845808072	1822.1531701793865
chr4	128855001	128875000	chr4	128375001	128875000	500000	20000	10.9225	95.0%	0.0625	0.6806782832247519	0.0655	0.6806782832247519	10.9225	4369	2.2366299288822025	3578.607886211524
chr2	84615001	84635000	chr2	84315001	84635000	320000	20000	16.10546875	95.0%	0.0725	0.6802905615129373	0.0755	0.6802905615129373	16.10546875	4123	1.7242170022398797	1765.5982102936368
chr6	136530001	136550000	chr6	136245001	136550000	305000	20000	16.692622950819672	95.0%	0.037	0.6796086845059426	0.041	0.6796086845059426	16.692622950819672	4073	1.6945005649075873	1653.8325513498053
