chromosome1	x1	x2	chromosome2	y1	y2	color	APScoreAvg	ProbabilityofEnrichment	RegAPScoreAvg	Avg_diffMaxNeihgboor_1	Avg_diffMaxNeihgboor_2	avg	std	value
chr1	227305000	227310000	chr1	227425000	227430000	0,0,0	3.8712473	0.98334086	2.0832572	1.8816864	2.0145235	2.42261	0.8089563	4.09522
chr1	84440000	84445000	chr1	84605000	84610000	0,0,0	5.882506	0.99780446	2.6642044	2.6823587	3.8921108	3.7376409	1.1114166	6.121959
chr1	147275000	147280000	chr1	147385000	147390000	0,0,0	6.22703	1.0	2.9400592	2.682573	3.440458	3.4131327	1.3997649	5.797642
chr1	26810000	26815000	chr1	26880000	26885000	0,0,0	4.9630923	1.0	2.2680216	2.4212708	2.9647958	2.7688732	1.4017075	4.921114
chr1	13665000	13670000	chr1	13805000	13810000	0,0,0	4.5736485	0.99372727	2.4568586	1.6314955	2.852175	3.6218512	1.0734434	5.072069
chr1	205790000	205795000	chr1	205905000	205910000	0,0,0	7.87056	0.9998348	2.6812901	4.860545	6.5416875	4.388482	2.1481397	8.708967
chr1	15125000	15130000	chr1	15300000	15305000	0,0,0	8.93993	0.9999303	3.7483053	4.940136	6.21601	5.1814704	2.6240587	9.572702
chr1	63685000	63690000	chr1	64140000	64145000	0,0,0	4.3179026	0.99945426	2.3883276	3.4666371	3.513441	4.4327383	1.3894345	7.5141935
chr1	22420000	22425000	chr1	22640000	22645000	0,0,0	19.051394	1.0	6.01115	9.187903	12.697015	8.000379	3.5564258	16.167404
chr1	8020000	8025000	chr1	8095000	8100000	0,0,0	4.5213494	0.9947357	2.188755	2.5012918	2.9792721	3.0239887	1.0945464	5.2473593
chr1	13665000	13670000	chr1	13960000	13965000	0,0,0	11.048174	1.0	4.057731	5.2107887	7.9335184	6.0282955	2.6849556	10.660108
chr1	58740000	58745000	chr1	59755000	59760000	0,0,0	6.811508	0.99999857	2.8554304	6.0973315	9.156667	8.02971	3.0044348	13.449561
chr1	43225000	43230000	chr1	43415000	43420000	0,0,0	8.680223	0.9999525	3.5944357	5.538844	6.345358	5.0329037	2.6497977	9.956321
chr1	58735000	58740000	chr1	59695000	59700000	0,0,0	10.275511	1.0	4.1071754	10.124708	13.621904	10.920347	4.5397987	19.920088
chr1	40610000	40615000	chr1	40845000	40850000	0,0,0	4.955919	1.0	2.450349	1.8797693	2.6926897	2.9275513	0.9724423	4.5984573
chr1	167070000	167075000	chr1	167215000	167220000	0,0,0	4.8618894	1.0	3.3487291	1.1193776	1.6984441	3.64854	0.8158685	4.6435423
chr1	74770000	74775000	chr1	75200000	75205000	0,0,0	18.038754	1.0	6.1144786	13.544877	18.668457	12.591386	5.4025655	24.631277
chr1	212665000	212670000	chr1	213000000	213005000	0,0,0	6.050692	1.0	2.6755311	3.238318	3.5375965	3.038025	1.6337994	5.9165297
chr1	107430000	107435000	chr1	107745000	107750000	0,0,0	9.909243	0.9999893	4.1883	5.8763824	7.3855267	6.2208443	3.1759765	11.444296
chr1	24200000	24205000	chr1	24320000	24325000	0,0,0	7.4794216	0.99987644	2.5837448	5.272691	6.567932	4.3128	2.3409982	8.999637
chr1	22975000	22980000	chr1	23180000	23185000	0,0,0	14.881173	0.9999998	4.076461	10.549076	12.482283	6.275019	3.5041463	15.651976
chr1	207825000	207830000	chr1	207960000	207965000	0,0,0	6.10603	1.0	2.7871602	2.1616025	3.0980577	2.999043	1.1015116	4.9204674
chr1	53860000	53865000	chr1	54080000	54085000	0,0,0	7.921116	0.99970216	3.4831338	4.2388334	4.9888797	4.3519664	1.6206964	8.119819
chr1	234725000	234730000	chr1	235080000	235085000	0,0,0	5.0003843	1.0	2.5644157	2.3492088	2.5455275	2.7991247	0.9316187	4.8873105
chr1	100925000	100930000	chr1	101235000	101240000	0,0,0	4.6215863	0.99852616	2.1171207	3.2576456	3.8923037	3.6248577	1.5391077	6.5205426
chr1	85105000	85110000	chr1	85255000	85260000	0,0,0	10.059121	1.0	4.3000193	4.0872517	6.2179403	5.602115	1.8403412	9.235228
chr1	27295000	27300000	chr1	27605000	27610000	0,0,0	7.6506767	1.0	2.611926	4.7207375	5.1006513	3.054075	1.6100539	7.2502866
chr1	119945000	119950000	chr1	120140000	120145000	0,0,0	7.6706743	1.0	4.236069	2.5795453	3.4934332	4.5439157	1.716632	6.8368444
chr1	162845000	162850000	chr1	163175000	163180000	0,0,0	8.278362	0.99996287	3.5117993	4.390752	6.9828386	6.2989206	2.3073032	10.201812
chr1	88180000	88185000	chr1	88595000	88600000	0,0,0	7.6010923	1.0	3.1515412	3.29148	4.3510394	3.6305249	1.3693843	6.556285
chr1	53480000	53485000	chr1	53750000	53755000	0,0,0	4.47177	0.9948075	2.4217732	2.3476627	2.594673	3.1742723	1.3576236	5.2610836
chr1	93625000	93630000	chr1	93810000	93815000	0,0,0	12.720086	0.9999999	4.3775444	8.021872	12.195602	8.684183	3.591431	15.814735
chr1	172530000	172535000	chr1	172720000	172725000	0,0,0	5.086617	1.0	2.5526114	1.935429	2.8200123	3.145709	0.79343617	4.8660903
chr1	119880000	119885000	chr1	120145000	120150000	0,0,0	7.215959	0.99985063	2.9521785	3.7165112	6.2754498	5.5062666	1.5172969	8.809832
chr1	209575000	209580000	chr1	209745000	209750000	0,0,0	5.417208	0.99931604	2.6188726	3.175902	4.2946854	4.4653	1.5255435	7.2883244
chr1	23770000	23775000	chr1	23915000	23920000	0,0,0	4.6524434	0.9969932	2.0394924	2.9057686	3.643455	3.2245798	1.0313305	5.8074856
chr1	229255000	229260000	chr1	230310000	230315000	0,0,0	11.450034	1.0	4.8486743	3.83048	4.625256	3.8555875	2.1427207	7.2604585
chr1	100920000	100925000	chr1	101285000	101290000	0,0,0	8.616012	0.9999952	3.0838766	6.2595677	9.15443	6.6804338	2.5681756	12.244494
chr1	174770000	174775000	chr1	174980000	174985000	0,0,0	15.239402	1.0	5.9546638	6.8362412	8.481726	6.423616	2.965784	12.500275
chr1	16550000	16555000	chr1	16850000	16855000	0,0,0	28.679684	1.0	7.2090573	29.306	41.041737	21.563023	11.405885	47.612804
chr1	181475000	181480000	chr1	181680000	181685000	0,0,0	4.094873	0.9875525	2.178162	1.9155253	2.2505262	2.684004	1.0326375	4.386693
chr1	169600000	169605000	chr1	169805000	169810000	0,0,0	7.1609483	0.9998752	2.6892223	4.7432046	6.399835	4.773537	2.5543766	8.989718
chr1	159935000	159940000	chr1	160005000	160010000	0,0,0	11.293329	0.9999931	3.858464	6.8324423	8.811839	5.8141046	2.3481824	11.887387
chr1	153505000	153510000	chr1	153745000	153750000	0,0,0	6.376986	1.0	3.0151641	1.9253881	2.7702968	2.820416	0.87988967	4.5318723
chr1	11240000	11245000	chr1	11640000	11645000	0,0,0	6.8287306	0.9997698	2.4085624	3.982306	6.4817967	4.837698	1.7774795	8.377526
chr1	44380000	44385000	chr1	44595000	44600000	0,0,0	5.01163	0.99820244	2.727889	2.730751	3.1359687	3.8946626	1.3425484	6.321997
chr1	171800000	171805000	chr1	171980000	171985000	0,0,0	13.278654	0.99999905	5.568836	5.7182493	9.722952	8.786019	2.985184	13.868907
chr1	179705000	179710000	chr1	180175000	180180000	0,0,0	9.691013	1.0	3.497268	5.1032524	5.7965198	3.8233833	1.8057748	8.359608
chr1	154185000	154190000	chr1	154335000	154340000	0,0,0	4.115992	0.99058163	2.310127	1.5157428	2.4405546	3.3182526	0.848367	4.6655793
chr1	162850000	162855000	chr1	163315000	163320000	0,0,0	8.8239	0.9999649	3.9568276	4.1224704	6.78003	6.5941606	1.7606514	10.258579
chr1	192485000	192490000	chr1	192965000	192970000	0,0,0	3.814524	1.0	2.0643773	1.8050667	1.8135686	2.1842113	0.8471767	3.7887151
chr1	62175000	62180000	chr1	62745000	62750000	0,0,0	9.471105	1.0	4.4742837	3.2328813	3.9570274	3.8873498	1.4402636	6.761022
chr1	83930000	83935000	chr1	84440000	84445000	0,0,0	5.2199917	0.9981665	2.3580382	2.9758482	3.910954	3.6569812	1.409601	6.30218
chr1	154480000	154485000	chr1	154875000	154880000	0,0,0	5.2248306	0.9974215	2.4000187	3.0243397	3.523637	3.2728703	1.4334034	5.961172
chr1	116140000	116145000	chr1	116485000	116490000	0,0,0	14.368046	1.0	6.572138	8.162573	11.937023	11.638542	3.4120018	18.894163
chr1	107780000	107785000	chr1	108125000	108130000	0,0,0	11.148285	0.9999991	5.537519	4.2734737	8.801074	10.110371	2.43911	13.909013
chr1	147170000	147175000	chr1	147240000	147245000	0,0,0	5.10386	0.99678546	2.3869388	2.1886497	3.6805425	3.795209	1.4125849	5.740675
chr1	182600000	182605000	chr1	182780000	182785000	0,0,0	12.326578	0.9999995	5.0917435	6.4095287	10.108593	8.8197975	4.561276	14.517156
chr1	165600000	165605000	chr1	165915000	165920000	0,0,0	10.568957	1.0	3.9645646	4.371578	7.07078	5.59461	1.812662	9.480457
chr1	13825000	13830000	chr1	13960000	13965000	0,0,0	9.448146	1.0	3.4261656	4.977934	6.159052	4.2588506	2.1652794	8.683681
chr1	23540000	23545000	chr1	23635000	23640000	0,0,0	9.43963	0.99997723	3.9870691	4.826838	7.2360034	6.4009066	3.6959076	10.691429
chr1	40080000	40085000	chr1	40405000	40410000	0,0,0	6.0927014	0.99973214	2.5089386	3.4132123	5.8536077	5.1919584	1.5331299	8.2259245
chr1	17125000	17130000	chr1	17235000	17240000	0,0,0	10.156563	0.9999995	3.5295372	7.0286765	11.278649	8.262173	3.9467251	14.509886
chr1	1960000	1965000	chr1	2045000	2050000	0,0,0	7.2384787	1.0	2.8326817	3.829693	4.4469337	3.2851403	1.6132022	6.689312
chr1	220685000	220690000	chr1	220775000	220780000	0,0,0	6.844735	1.0	3.430611	2.2155561	2.9028573	3.1766233	1.0592401	5.1460066
chr1	208650000	208655000	chr1	209245000	209250000	0,0,0	5.5355144	0.9997891	2.081625	4.448886	6.0284266	4.51058	2.0667315	8.465146
chr1	211575000	211580000	chr1	211650000	211655000	0,0,0	5.7278237	1.0	3.2577648	1.39096	2.6842868	3.779493	1.0120257	5.0159025
chr1	51895000	51900000	chr1	52000000	52005000	0,0,0	7.4526076	0.99946404	3.1334093	3.1081986	5.2667246	4.769357	1.3587996	7.5322003
chr1	178030000	178035000	chr1	178280000	178285000	0,0,0	5.753084	0.99874276	2.9789824	3.0241327	3.5204878	3.9914262	1.2330092	6.679544
chr1	115135000	115140000	chr1	115465000	115470000	0,0,0	10.062099	0.99999785	3.9944358	6.639468	8.973018	7.1448154	2.4211948	13.046565
chr1	48110000	48115000	chr1	48200000	48205000	0,0,0	6.387081	1.0	3.1677127	2.0094404	3.6199675	4.0859404	1.1109905	5.8721094
chr1	172820000	172825000	chr1	173200000	173205000	0,0,0	7.6334186	0.9999983	3.2227688	5.7753954	9.099766	8.144043	2.9435575	13.277728
chr1	181085000	181090000	chr1	181140000	181145000	0,0,0	5.256377	0.9993141	2.1836648	3.5031612	4.902948	4.1716213	1.5091394	7.2855425
chr1	45510000	45515000	chr1	45570000	45575000	0,0,0	4.3814917	1.0	2.2778218	1.4637872	2.4651601	2.960472	0.70750195	4.261616
chr1	17495000	17500000	chr1	17690000	17695000	0,0,0	4.873405	1.0	2.2240736	1.9067798	2.4093926	2.2639894	0.73207283	3.9589047
chr1	109775000	109780000	chr1	109980000	109985000	0,0,0	22.619556	1.0	5.651355	17.443335	20.673656	9.573598	6.0858707	25.078785
chr1	171645000	171650000	chr1	171980000	171985000	0,0,0	8.558446	1.0	3.5797265	3.802249	4.326594	3.471731	1.5807023	6.851508
chr1	221260000	221265000	chr1	221430000	221435000	0,0,0	6.4234843	0.9991519	3.2406743	2.8154356	4.0684805	4.570642	1.269434	7.0732512
chr1	173425000	173430000	chr1	173715000	173720000	0,0,0	5.335679	0.99751925	2.0394547	3.624946	3.978959	2.7776544	1.3595935	5.999829
chr1	203340000	203345000	chr1	203485000	203490000	0,0,0	6.522024	0.99943274	2.6662207	3.85078	4.9799986	4.052506	1.9008685	7.4754214
chr1	235250000	235255000	chr1	235415000	235420000	0,0,0	8.8313875	0.999985	3.2676039	5.8635373	8.001384	5.894644	2.8395236	11.106677
chr1	39100000	39105000	chr1	39190000	39195000	0,0,0	5.2624288	0.99826336	2.3686585	2.5904078	4.166311	4.053874	1.4432691	6.356459
chr1	36340000	36345000	chr1	36420000	36425000	0,0,0	4.9702168	1.0	2.149191	2.4215407	2.7671843	2.33299	0.9936979	4.485471
chr1	172250000	172255000	chr1	172395000	172400000	0,0,0	4.0826	1.0	2.1305761	1.8788118	2.0007043	2.2654035	0.8348641	3.9354587
chr1	35565000	35570000	chr1	35725000	35730000	0,0,0	5.868288	0.99917	2.1943834	4.5136504	4.683508	3.0827265	1.6944846	7.09486
chr1	185315000	185320000	chr1	185675000	185680000	0,0,0	4.234847	0.9972007	2.4281397	1.8760033	2.9809895	4.211451	1.31409	5.8790097
chr1	159795000	159800000	chr1	160005000	160010000	0,0,0	9.002302	1.0	3.5176773	3.242153	4.3020973	3.3402457	1.2053597	6.2221594
chr1	184980000	184985000	chr1	185680000	185685000	0,0,0	5.319351	1.0	2.7688327	1.8966465	2.3207107	2.677538	0.9826914	4.3634458
chr1	22130000	22135000	chr1	22415000	22420000	0,0,0	9.740547	0.9999979	2.9202585	8.6964	9.972632	5.3595395	3.3963695	13.089672
chr1	87325000	87330000	chr1	87955000	87960000	0,0,0	4.2048078	0.99873585	2.5506794	2.575501	2.8145807	4.3846874	1.9887165	6.6740217
chr1	22665000	22670000	chr1	22925000	22930000	0,0,0	9.50771	0.99998415	4.1108265	4.579054	7.5124607	6.981377	2.1934433	11.051647
chr1	212475000	212480000	chr1	212780000	212785000	0,0,0	6.5787153	1.0	2.937628	2.6324825	3.8684764	3.6553736	1.0961851	5.995358
chr1	220875000	220880000	chr1	221200000	221205000	0,0,0	4.856788	0.99810135	2.3237858	2.8105254	3.7019494	3.7690113	1.6621482	6.267256
chr1	169930000	169935000	chr1	170880000	170885000	0,0,0	4.656805	0.99569666	2.3209062	1.8513432	3.345005	3.803285	0.9819339	5.448923
chr1	24930000	24935000	chr1	25100000	25105000	0,0,0	4.197751	0.9947419	2.076155	2.073745	3.1079295	3.4052014	1.046345	5.2485304
chr1	66250000	66255000	chr1	66445000	66450000	0,0,0	11.007029	0.9999958	5.0099015	4.9826403	8.060096	7.965162	2.3530009	12.394176
chr1	25820000	25825000	chr1	25995000	26000000	0,0,0	6.131294	1.0	3.1344984	2.3729873	2.8859873	3.2232168	1.0319693	5.332539
chr1	228225000	228230000	chr1	228515000	228520000	0,0,0	5.8874774	1.0	2.9861858	2.1705801	2.210257	2.3506117	1.0000228	4.2800164
chr1	203270000	203275000	chr1	203335000	203340000	0,0,0	4.7829914	1.0	2.3340359	1.8544062	2.615388	2.7797627	0.8690634	4.4281235
chr1	35565000	35570000	chr1	35770000	35775000	0,0,0	6.7066827	0.9995619	2.5818381	3.2927108	5.7858443	4.807028	1.9191053	7.733882
chr1	99805000	99810000	chr1	100455000	100460000	0,0,0	9.846325	0.9999998	4.147469	6.7451973	10.584158	9.43729	3.8351133	15.433021
chr1	212070000	212075000	chr1	212290000	212295000	0,0,0	4.8579664	0.9988934	2.7310314	2.1127486	3.6004083	4.929165	1.4441966	6.8071632
chr1	46620000	46625000	chr1	46720000	46725000	0,0,0	4.6592507	0.99309146	2.463363	1.8061668	2.7608893	3.3700342	0.9355633	4.975516
chr1	221475000	221480000	chr1	222165000	222170000	0,0,0	5.874868	0.9995245	2.6300957	3.9086504	4.6491823	4.1775317	1.829109	7.651888
chr1	202745000	202750000	chr1	202990000	202995000	0,0,0	5.0380177	1.0	2.5375433	1.9968116	2.4377804	2.6559763	1.0080681	4.43092
chr1	168440000	168445000	chr1	168570000	168575000	0,0,0	8.739814	0.99986345	3.199073	4.3935285	6.6190023	4.99432	2.1051564	8.899679
chr1	21230000	21235000	chr1	21365000	21370000	0,0,0	12.209729	1.0	4.887272	5.4738755	7.4842157	6.0419292	2.043518	10.907597
chr1	235865000	235870000	chr1	235970000	235975000	0,0,0	6.269416	1.0	2.8363693	3.1181455	3.7991223	3.490788	1.2847334	6.262473
chr1	162065000	162070000	chr1	162220000	162225000	0,0,0	5.1216445	0.9973945	2.344851	3.1593447	3.4614418	3.142452	1.3104485	5.9507585
chr1	92310000	92315000	chr1	92620000	92625000	0,0,0	5.3356194	0.9965023	2.6904078	2.8271656	2.9679165	3.1431956	1.2521096	5.6562314
chr1	91995000	92000000	chr1	92290000	92295000	0,0,0	6.874151	0.9995024	2.6586573	4.305873	5.135542	3.7791033	1.9178067	7.606546
chr1	241610000	241615000	chr1	241830000	241835000	0,0,0	6.4067755	0.9998558	3.090175	3.668726	5.320148	5.584083	1.9846648	8.845173
chr1	27045000	27050000	chr1	27280000	27285000	0,0,0	5.665042	0.9993332	2.3564794	3.6024978	4.872898	4.1115203	1.949115	7.3137403
chr1	149960000	149965000	chr1	150050000	150055000	0,0,0	3.7768605	0.9927283	2.0373368	1.9370345	2.575224	3.20247	1.0267313	4.9242783
chr1	15790000	15795000	chr1	15975000	15980000	0,0,0	5.407078	0.9958966	2.3556354	2.9365923	3.3784332	2.886195	1.190962	5.496499
chr1	149885000	149890000	chr1	150045000	150050000	0,0,0	8.279895	1.0	3.9573314	3.0605843	3.7729113	3.7808032	1.5988864	6.5013227
chr1	197520000	197525000	chr1	197920000	197925000	0,0,0	7.0018296	0.99998504	3.1253314	4.340367	7.4407234	7.251951	2.0242734	11.110056
chr1	157960000	157965000	chr1	158120000	158125000	0,0,0	11.84605	0.9999965	4.600105	5.6897583	9.158456	7.5015903	2.745805	12.559154
chr1	226630000	226635000	chr1	226825000	226830000	0,0,0	10.164216	0.9999931	3.985947	5.816163	8.374605	6.709615	2.8398998	11.879538
chr1	164230000	164235000	chr1	164790000	164795000	0,0,0	4.4649525	0.9970336	2.064103	3.0903141	3.3454897	3.0740616	1.1341132	5.8210073
chr1	27395000	27400000	chr1	27605000	27610000	0,0,0	7.5282974	0.9997572	2.9533043	4.1573653	5.825364	4.628635	2.098782	8.324071
chr1	31665000	31670000	chr1	31750000	31755000	0,0,0	4.700838	0.9941119	2.8040018	1.5414081	2.4670606	3.7652164	0.87702644	5.135357
chr1	99180000	99185000	chr1	99475000	99480000	0,0,0	6.103537	0.9997114	2.6718225	3.7259297	5.298029	4.839303	1.6205212	8.15124
chr1	229255000	229260000	chr1	229510000	229515000	0,0,0	9.337237	1.0	3.8240805	3.9092875	5.6795464	4.799944	1.9838617	8.274866
chr1	20215000	20220000	chr1	20485000	20490000	0,0,0	7.063121	0.9998711	3.5909278	3.3228717	5.218777	6.0035853	1.9080408	8.957249
chr1	162055000	162060000	chr1	162275000	162280000	0,0,0	8.02565	0.9998812	4.179566	3.2486327	5.1438513	6.1511617	1.457253	9.038836
chr1	54405000	54410000	chr1	54485000	54490000	0,0,0	6.2060966	0.9985415	2.1238143	4.1705904	4.627191	2.8237963	1.5587505	6.530988
chr1	110200000	110205000	chr1	110460000	110465000	0,0,0	8.949892	0.99998546	4.320698	4.8473787	6.579484	6.8312902	2.30452	11.140072
chr1	204985000	204990000	chr1	205255000	205260000	0,0,0	8.195328	1.0	4.02519	2.8958147	3.6736975	3.8676639	1.3820562	6.4417214
chr1	100460000	100465000	chr1	100865000	100870000	0,0,0	7.788714	1.0	4.478955	2.337615	2.664658	3.6956418	1.1605365	5.773522
chr1	204565000	204570000	chr1	204805000	204810000	0,0,0	5.8347354	0.9996061	2.3021235	4.1877003	5.323043	4.117801	1.6926432	7.840202
chr1	9780000	9785000	chr1	9865000	9870000	0,0,0	5.57554	0.99857044	2.3130307	3.176889	4.4011326	3.7271547	1.4909897	6.551056
chr1	9285000	9290000	chr1	9490000	9495000	0,0,0	15.8831005	1.0	4.1903143	15.540248	17.760323	8.381472	5.747214	22.195026
chr1	115805000	115810000	chr1	115980000	115985000	0,0,0	8.615346	0.9999445	3.1226053	5.190505	7.1671686	5.1861067	2.36042	9.799889
chr1	112390000	112395000	chr1	112465000	112470000	0,0,0	5.70031	0.9983108	2.4307513	2.8969283	4.2731104	3.8091283	1.380398	6.384176
chr1	59875000	59880000	chr1	59945000	59950000	0,0,0	10.572722	0.99999493	3.8104455	6.541	8.910734	6.3746943	2.8783102	12.188917
chr1	202185000	202190000	chr1	202310000	202315000	0,0,0	9.321162	1.0	4.845722	2.6115427	4.902567	5.9540415	1.7742797	8.275413
chr1	47530000	47535000	chr1	47710000	47715000	0,0,0	4.9583864	0.99549025	2.576516	2.0829718	3.0132074	3.5505385	1.2372279	5.402069
chr1	235000000	235005000	chr1	235070000	235075000	0,0,0	5.2968755	1.0	2.5291178	2.3269582	2.422776	2.3241038	0.8102665	4.3925114
chr1	94850000	94855000	chr1	95040000	95045000	0,0,0	16.416624	0.99999994	5.334007	10.304161	12.336641	7.420557	3.5271192	16.579811
chr1	220285000	220290000	chr1	220770000	220775000	0,0,0	5.877502	0.99931383	2.9260466	3.5366168	3.9477975	4.1414614	1.523408	7.2851205
chr1	70130000	70135000	chr1	70505000	70510000	0,0,0	8.307692	0.99999034	3.859407	5.5220017	6.9004583	6.639652	2.545614	11.548098
chr1	110630000	110635000	chr1	110780000	110785000	0,0,0	6.3981414	0.99932015	2.8935013	3.5074172	4.489367	4.1766853	1.6939806	7.2943897
chr1	26600000	26605000	chr1	26875000	26880000	0,0,0	9.518023	1.0	3.9774053	4.4413247	6.260933	5.3770957	1.6782713	9.32494
chr1	179705000	179710000	chr1	179810000	179815000	0,0,0	9.3338	1.0	3.7978795	4.1273055	6.2357163	5.286864	1.8969103	8.95558
chr1	235510000	235515000	chr1	235780000	235785000	0,0,0	6.0707645	0.99960846	3.0224307	2.8146038	4.748752	5.344399	1.9887532	7.8462696
chr1	87285000	87290000	chr1	88175000	88180000	0,0,0	4.5605583	0.99536985	2.0816495	3.043566	3.0438302	2.670327	1.498953	5.3757186
chr1	25115000	25120000	chr1	25200000	25205000	0,0,0	5.2164583	1.0	2.6055925	1.6790137	2.9570644	3.3622463	1.0174942	4.854703
chr1	112880000	112885000	chr1	113040000	113045000	0,0,0	5.4402785	0.99872833	2.8561003	2.4454715	3.7263417	4.49436	1.5930852	6.6681123
chr1	45360000	45365000	chr1	45490000	45495000	0,0,0	10.547097	0.9999916	4.1227283	5.343487	8.45071	6.936696	3.1183672	11.686462
chr1	165405000	165410000	chr1	165590000	165595000	0,0,0	15.612384	1.0	6.4478216	5.942536	9.599504	8.423389	3.0736763	13.705643
chr1	246495000	246500000	chr1	246750000	246755000	0,0,0	6.319847	0.99886864	2.804184	2.6730938	4.5610147	4.4089465	1.1436874	6.7850304
chr1	207080000	207085000	chr1	207405000	207410000	0,0,0	10.581802	0.9999991	4.3038135	5.6520476	10.113109	8.933991	3.3200805	13.9580345
chr1	54670000	54675000	chr1	54810000	54815000	0,0,0	5.3701096	0.99645233	2.2900572	3.2526965	3.4299433	2.7507665	1.416451	5.6420527
chr1	39815000	39820000	chr1	39900000	39905000	0,0,0	8.053086	0.9997838	3.4767237	4.077467	5.4557076	4.8159475	1.423082	8.440363
chr1	208020000	208025000	chr1	208245000	208250000	0,0,0	9.42273	0.9999742	4.606582	4.537835	6.16836	6.5311203	2.3897026	10.564752
chr1	76330000	76335000	chr1	77140000	77145000	0,0,0	6.0367007	0.9981075	2.3853433	3.0806873	4.385871	3.5321186	1.2856832	6.2705073
chr1	227480000	227485000	chr1	227755000	227760000	0,0,0	9.177813	1.0	2.8408844	4.9074354	5.4685955	2.981154	1.6936789	7.343319
chr1	234495000	234500000	chr1	234600000	234605000	0,0,0	4.079754	1.0	2.2325578	1.3472574	1.7738562	2.2619982	0.74832207	3.4595606
chr1	24845000	24850000	chr1	25205000	25210000	0,0,0	9.440104	1.0	3.1760304	5.104135	6.163957	3.8695517	2.1417017	8.406561
chr1	214330000	214335000	chr1	214580000	214585000	0,0,0	5.09188	0.99982065	2.4814005	4.1552153	4.8331385	4.933534	2.4153407	8.627059
